Date,Home Team,Away Team,Home Score,Away Score,Playoff Game?,Home Odds Open,Away Odds Open,Home Line Open,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,,
2016-12-18,BAL,PHI,27,26,,1.43,3.05,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,BUF,CLE,33,13,,1.21,5.08,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,CHI,GB,27,30,,3.35,1.38,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,DAL,TB,26,20,,1.32,3.73,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,HOU,JAX,21,20,,1.39,3.27,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,KC,TEN,17,19,,1.44,3.01,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,MIN,IND,6,34,,1.50,2.80,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,NYG,DET,17,6,,1.46,2.93,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-17,NYJ,MIA,13,34,,2.18,1.77,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,SEA,LAR,24,3,,1.11,8.36,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,NE,BAL,30,23,,1.32,3.77,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,NYG,DAL,10,7,,2.49,1.61,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,GB,SEA,38,10,,2.27,1.71,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,LAR,ATL,14,42,,3.12,1.42,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,SF,NYJ,17,23,,1.70,2.29,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,BUF,PIT,20,27,,2.12,1.81,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,CAR,SD,28,16,,1.85,2.06,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,CLE,CIN,10,23,,3.21,1.40,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,DET,CHI,20,17,,1.27,4.18,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,IND,HOU,17,22,,1.43,3.05,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,JAX,MIN,16,25,,2.62,1.56,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,MIA,ARI,26,23,,1.85,2.06,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,PHI,WAS,22,27,,2.18,1.77,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,TB,NO,16,11,,1.71,2.27,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,TEN,DEN,13,10,,1.78,2.16,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,KC,OAK,21,13,,1.57,2.58,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,NYJ,IND,10,41,,2.13,1.80,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,SEA,CAR,40,7,,1.34,3.56,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,ARI,WAS,31,23,,1.71,2.28,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,PIT,NYG,24,14,,1.40,3.22,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,SD,TB,21,28,,1.50,2.80,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,OAK,BUF,38,24,,1.61,2.48,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,ATL,KC,28,29,,1.52,2.73,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,BAL,MIA,38,6,,1.58,2.56,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,CHI,SF,26,6,,1.79,2.15,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,CIN,PHI,32,14,,1.81,2.11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,GB,HOU,21,13,,1.35,3.52,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,JAX,DEN,10,20,,3.11,1.42,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,NE,LAR,26,10,,1.14,6.94,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,NO,DET,13,28,,1.40,3.22,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,MIN,DAL,15,17,,2.71,1.53,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,PHI,GB,13,27,,1.53,2.69,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,DEN,KC,27,30,,1.61,2.49,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,NYJ,NE,17,22,,4.18,1.27,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,OAK,CAR,35,32,,1.67,2.36,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,TB,SEA,14,5,,3.18,1.41,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,ATL,ARI,38,19,,1.47,2.89,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,BAL,CIN,19,14,,1.48,2.86,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,BUF,JAX,28,21,,1.32,3.73,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,CHI,TEN,21,27,,2.81,1.50,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,CLE,NYG,13,27,,3.52,1.35,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,HOU,SD,13,21,,2.09,1.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,MIA,SF,31,24,,1.29,4.05,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,NO,LAR,49,21,,1.31,3.81,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-24,IND,PIT,7,28,,2.29,1.70,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-24,DAL,WAS,31,26,,1.36,3.44,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-24,DET,MIN,16,13,,1.75,2.21,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21,OAK,HOU,27,20,,1.42,3.14,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,WAS,GB,42,24,,1.71,2.27,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,SF,NE,17,30,,7.38,1.13,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,SEA,PHI,26,15,,1.36,3.48,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,LAR,MIA,10,14,,1.85,2.06,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,CIN,BUF,12,16,,1.72,2.26,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,CLE,PIT,9,24,,4.14,1.28,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,DAL,BAL,27,17,,1.33,3.69,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,DET,JAX,26,19,,1.37,3.38,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,IND,TEN,24,17,,1.65,2.40,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,KC,TB,17,19,,1.31,3.81,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,MIN,ARI,30,24,,1.75,2.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,NYG,CHI,22,16,,1.32,3.73,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,CAR,NO,23,20,,1.59,2.53,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,NYG,CIN,21,20,,1.80,2.13,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,NE,SEA,24,31,,1.30,3.92,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,ARI,SF,23,20,,1.12,7.71,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,PIT,DAL,30,35,,1.74,2.22,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,SD,MIA,24,31,,1.53,2.71,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,CAR,KC,17,20,,1.63,2.44,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,JAX,HOU,21,24,,2.11,1.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,NO,DEN,23,25,,1.81,2.11,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,NYJ,LAR,6,9,,1.85,2.07,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,PHI,ATL,24,15,,2.09,1.83,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,TB,CHI,36,10,,2.22,1.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,TEN,GB,47,25,,2.20,1.75,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,WAS,MIN,26,20,,1.65,2.40,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,BAL,CLE,28,7,,1.19,5.50,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,SEA,BUF,31,25,,1.36,3.44,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,OAK,DEN,30,20,,1.85,2.07,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,GB,IND,26,31,,1.32,3.73,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,SD,TEN,43,35,,1.42,3.14,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,LAR,CAR,10,13,,2.43,1.63,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,SF,NO,23,41,,2.58,1.57,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,BAL,PIT,21,14,,2.36,1.67,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,CLE,DAL,10,35,,3.77,1.32,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,KC,JAX,19,14,,1.32,3.77,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,MIA,NYJ,27,23,,1.54,2.67,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,MIN,DET,16,22,,1.40,3.25,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,NYG,PHI,28,23,,1.74,2.22,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,TB,ATL,28,43,,2.62,1.56,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,CHI,MIN,20,10,,3.14,1.42,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,DAL,PHI,29,23,,1.47,2.93,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,CAR,ARI,30,20,,1.69,2.30,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,DEN,SD,27,19,,1.47,2.93,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,ATL,GB,33,32,,1.68,2.34,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,BUF,NE,25,41,,3.27,1.39,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,CLE,NYJ,28,31,,2.46,1.62,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,HOU,DET,20,13,,1.72,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,IND,KC,14,30,,2.25,1.72,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,NO,SEA,25,20,,2.29,1.70,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,TB,OAK,24,30,,1.85,2.06,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,CIN,WAS,27,27,,1.67,2.36,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,TEN,JAX,36,22,,1.56,2.59,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,DEN,HOU,27,9,,1.31,3.81,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,ARI,SEA,6,6,,1.83,2.10,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,PIT,NE,16,27,,3.60,1.34,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,ATL,SD,30,33,,1.37,3.39,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,SF,TB,17,34,,2.06,1.85,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,CIN,CLE,31,17,,1.25,4.46,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,DET,WAS,20,17,,1.85,2.07,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,JAX,OAK,16,33,,1.87,2.04,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,KC,NO,27,21,,1.35,3.52,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,MIA,BUF,28,25,,2.27,1.71,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,NYJ,BAL,24,16,,1.94,1.96,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,PHI,MIN,21,10,,2.25,1.72,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,TEN,IND,26,34,,1.71,2.27,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,LAR,NYG,10,17,,2.29,1.70,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,GB,CHI,26,10,,1.27,4.18,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,ARI,NYJ,28,3,,1.29,3.97,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,HOU,IND,26,23,,1.63,2.44,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,GB,DAL,16,30,,1.50,2.81,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,SEA,ATL,26,24,,1.40,3.22,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,OAK,KC,10,26,,2.11,1.81,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,BUF,SF,45,16,,1.28,4.14,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,CHI,JAX,16,17,,1.72,2.25,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,DET,LAR,31,28,,1.60,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,MIA,PIT,30,15,,4.14,1.28,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,NE,CIN,35,17,,1.25,4.46,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,NO,CAR,41,38,,2.36,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,NYG,BAL,27,23,,1.67,2.36,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,TEN,CLE,28,26,,1.31,3.85,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,WAS,PHI,27,20,,2.16,1.78,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,SD,DEN,21,13,,2.55,1.58,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,CAR,TB,14,17,,1.50,2.81,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,GB,NYG,23,16,,1.29,3.97,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,DAL,CIN,28,14,,2.06,1.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,LAR,BUF,19,30,,1.70,2.29,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,OAK,SD,34,31,,1.51,2.77,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,DEN,ATL,16,23,,1.40,3.20,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,BAL,WAS,10,16,,1.53,2.69,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,CLE,NE,13,33,,5.23,1.20,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,DET,PHI,24,23,,2.29,1.70,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,IND,CHI,29,23,,1.45,2.97,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,MIA,TEN,17,30,,1.57,2.58,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,MIN,HOU,31,13,,1.37,3.41,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,PIT,NYJ,31,13,,1.32,3.73,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,SF,ARI,21,33,,2.49,1.61,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,MIN,NYG,24,10,,1.49,2.84,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,PIT,KC,43,14,,1.43,3.10,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,SD,NO,34,35,,1.56,2.62,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,SF,DAL,17,24,,2.36,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,TB,DEN,7,27,,2.39,1.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,ATL,CAR,48,33,,2.46,1.62,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,BAL,OAK,27,28,,1.54,2.66,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,CHI,DET,17,14,,2.25,1.72,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,HOU,TEN,27,20,,1.34,3.56,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,NE,BUF,0,16,,1.33,3.64,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,NYJ,SEA,17,27,,2.22,1.74,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,WAS,CLE,31,20,,1.24,4.65,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,ARI,LAR,13,17,,1.26,4.30,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,JAX,IND,30,27,,2.22,1.74,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,CIN,MIA,22,7,,1.34,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,NO,ATL,32,45,,1.65,2.40,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,DAL,CHI,31,17,,1.30,3.89,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,IND,SD,26,22,,1.69,2.31,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,KC,NYJ,24,3,,1.60,2.52,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,PHI,PIT,34,3,,2.80,1.50,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,SEA,SF,37,18,,1.24,4.65,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,TB,LAR,32,37,,1.46,2.95,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,BUF,ARI,33,18,,2.79,1.50,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,CAR,MIN,10,22,,1.32,3.77,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,CIN,DEN,17,29,,1.57,2.57,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,GB,DET,34,27,,1.29,4.01,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,JAX,BAL,17,19,,1.99,1.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,MIA,CLE,30,24,,1.19,5.54,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,NYG,WAS,27,29,,1.49,2.84,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,TEN,OAK,10,17,,1.83,2.10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,NE,HOU,27,0,,2.17,1.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,CHI,PHI,14,29,,1.58,2.55,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,MIN,GB,17,14,,2.11,1.81,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,DEN,IND,34,20,,1.38,3.31,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,OAK,ATL,28,35,,1.49,2.83,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,SD,JAX,38,14,,1.58,2.56,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,ARI,TB,40,7,,1.36,3.48,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,LAR,SEA,9,3,,3.45,1.36,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,CAR,SF,46,27,,1.14,6.49,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,CLE,BAL,20,25,,3.64,1.33,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,DET,TEN,15,16,,1.38,3.31,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,HOU,KC,19,12,,1.77,2.18,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,NE,MIA,31,24,,1.38,3.35,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
